code_module,code_presentation,id_student,final_result,final_marks
DDD,2013B,559282,Distinction,92.69
DDD,2013B,559293,Fail,40.98
DDD,2013B,559410,Fail,19.5
DDD,2013B,559420,Pass,78.12
DDD,2013B,559459,Fail,29.9
DDD,2013B,559469,Pass,58.89
DDD,2013B,559474,Pass,65.1
DDD,2013B,559612,Fail,60.98
DDD,2013B,559672,Pass,74.9
DDD,2013B,559706,Pass,82.15
DDD,2013B,559823,Fail,25.57
DDD,2013B,559826,Fail,0.0
DDD,2013B,559838,Fail,0.0
DDD,2013B,559903,Pass,87.56
DDD,2013B,559930,Fail,41.14
DDD,2013B,559950,Fail,8.84
DDD,2013B,560024,Distinction,93.3
DDD,2013B,560114,Pass,73.88
DDD,2013B,560127,Withdrawn,0.0
DDD,2013B,560179,Pass,69.87
DDD,2013B,560240,Pass,79.84
DDD,2013B,560260,Pass,65.79
DDD,2013B,560311,Pass,92.45
DDD,2013B,560347,Pass,72.34
DDD,2013B,560381,Pass,73.32
DDD,2013B,560384,Withdrawn,0.0
DDD,2013B,560391,Pass,89.75
DDD,2013B,560444,Pass,43.25
DDD,2013B,560743,Withdrawn,39.2
DDD,2013B,561088,Withdrawn,49.87
DDD,2013B,561734,Withdrawn,80.33
DDD,2013B,561848,Withdrawn,14.55
DDD,2013B,564465,Fail,5.69
DDD,2013B,596620,Withdrawn,7.05
DDD,2013B,879295,Withdrawn,0.0
DDD,2013B,907261,Pass,92.38
DDD,2013B,925553,Withdrawn,0.0
DDD,2013B,957467,Pass,44.77
DDD,2013B,987203,Withdrawn,0.0
DDD,2013B,1018685,Fail,4.03
DDD,2013B,1044992,Pass,70.4
DDD,2013B,1060973,Withdrawn,0.0
DDD,2013B,1068316,Pass,56.9
DDD,2013B,1073372,Withdrawn,0.0
DDD,2013B,1095916,Pass,55.16
DDD,2013B,1105628,Fail,34.13
DDD,2013B,1107079,Withdrawn,9.3
DDD,2013B,1311171,Pass,89.78
DDD,2013B,1347447,Pass,86.83
DDD,2013B,1351739,Pass,92.56
DDD,2013B,1384882,Fail,19.62
DDD,2013B,1392016,Fail,31.1
DDD,2013B,1430804,Withdrawn,7.24
DDD,2013B,1444134,Pass,89.09
DDD,2013B,1446954,Fail,41.58
DDD,2013B,1470291,Pass,59.9
DDD,2013B,1510198,Pass,92.77
DDD,2013B,1534854,Fail,38.12
DDD,2013B,1577134,Fail,50.61
DDD,2013B,1584449,Fail,7.84
DDD,2013B,1587816,Fail,0.0
DDD,2013B,1587817,Withdrawn,27.85
DDD,2013B,1611842,Pass,75.8
DDD,2013B,1620593,Fail,8.49
DDD,2013B,1622020,Withdrawn,31.68
DDD,2013B,1626418,Pass,46.17
DDD,2013B,1638119,Fail,71.29
DDD,2013B,1638425,Fail,9.97
DDD,2013B,1640773,Distinction,90.95
DDD,2013B,1651198,Pass,48.32
DDD,2013B,1656527,Withdrawn,3.36
DDD,2013B,1664920,Pass,75.27
DDD,2013B,1690836,Distinction,89.98
DDD,2013B,1696174,Pass,66.46
DDD,2013B,1719566,Pass,48.32
DDD,2013B,1730611,Withdrawn,0.0
DDD,2013B,1741838,Withdrawn,0.0
DDD,2013B,1766513,Withdrawn,0.0
DDD,2013B,1819994,Withdrawn,0.0
DDD,2013B,1841753,Withdrawn,0.0
DDD,2013B,1843026,Fail,60.2
DDD,2013B,1843355,Withdrawn,20.1
DDD,2013B,1845093,Withdrawn,8.59
DDD,2013B,1879272,Withdrawn,6.17
DDD,2013B,1901165,Withdrawn,0.0
DDD,2013B,1906919,Fail,72.11
DDD,2013B,1913872,Withdrawn,26.98
DDD,2013B,1922497,Withdrawn,0.0
DDD,2013B,1935774,Withdrawn,0.0
DDD,2013B,1944130,Pass,70.72
DDD,2013B,1945240,Pass,82.69
DDD,2013B,1962854,Withdrawn,30.81
DDD,2013B,1968757,Pass,44.5
DDD,2013B,1976350,Pass,53.28
DDD,2013B,1982845,Pass,72.53
DDD,2013B,2002727,Withdrawn,10.09
DDD,2013B,2006894,Distinction,93.14
DDD,2013B,2020916,Pass,82.05
DDD,2013B,2028388,Pass,37.55
DDD,2013B,2034000,Withdrawn,0.0
DDD,2013B,2036685,Fail,8.95
DDD,2013B,2037479,Withdrawn,29.62
DDD,2013B,2046628,Withdrawn,0.0
DDD,2013B,2063578,Distinction,93.36
DDD,2013B,2080539,Pass,66.37
DDD,2013B,2082180,Withdrawn,17.67
DDD,2013B,2088765,Pass,62.53
DDD,2013B,2094546,Withdrawn,19.06
DDD,2013B,2126013,Withdrawn,23.65
DDD,2013B,2133242,Withdrawn,74.96
DDD,2013B,2140311,Pass,52.16
DDD,2013B,2141506,Withdrawn,0.0
DDD,2013B,2142579,Fail,21.66
DDD,2013B,2146936,Fail,47.38
DDD,2013B,2154361,Fail,45.5
DDD,2013B,2155857,Withdrawn,0.0
DDD,2013B,2156514,Pass,68.65
DDD,2013B,2177871,Pass,48.05
DDD,2013B,2191819,Withdrawn,0.0
DDD,2013B,2193231,Fail,0.8
DDD,2013B,2195445,Pass,68.85
DDD,2013B,2209728,Pass,60.18
DDD,2013B,2214589,Withdrawn,0.0
DDD,2013B,2227786,Fail,45.23
DDD,2013B,2228206,Withdrawn,26.65
DDD,2013B,2229785,Withdrawn,1.83
DDD,2013B,2231961,Distinction,78.51
DDD,2013B,2232218,Withdrawn,47.38
DDD,2013B,2238679,Fail,6.11
DDD,2013B,2248715,Pass,68.0
DDD,2013B,2267712,Fail,0.0
DDD,2013B,2279449,Pass,87.82
DDD,2013B,2281292,Pass,64.88
DDD,2013B,2283212,Withdrawn,0.0
DDD,2013B,2298696,Withdrawn,0.0
DDD,2013B,2318590,Withdrawn,29.27
DDD,2013B,2321898,Fail,0.0
DDD,2013B,2330534,Fail,59.81
DDD,2013B,2332060,Pass,55.12
DDD,2013B,2338290,Withdrawn,9.3
DDD,2013B,2348111,Pass,75.64
DDD,2013B,2350300,Fail,9.82
DDD,2013B,2353766,Withdrawn,1.0
DDD,2013B,2358423,Pass,67.01
DDD,2013B,2374051,Fail,33.83
DDD,2013B,2374404,Pass,57.69
DDD,2013B,2375123,Withdrawn,37.95
DDD,2013B,2375627,Withdrawn,0.0
DDD,2013B,2377623,Pass,83.16
DDD,2013B,2381845,Fail,44.62
DDD,2013B,2388623,Pass,67.05
DDD,2013B,2400764,Fail,49.66
DDD,2013B,2406709,Distinction,75.09
DDD,2013B,2418045,Pass,71.14
DDD,2013B,2418580,Pass,78.86
DDD,2013B,2421609,Fail,14.92
DDD,2013B,2435965,Withdrawn,5.2
DDD,2013B,2444632,Pass,73.77
DDD,2013B,2451672,Fail,35.22
DDD,2013B,2454933,Fail,23.63
DDD,2013B,2456387,Withdrawn,8.52
DDD,2013B,2456612,Pass,82.26
DDD,2013B,2459878,Pass,80.7
DDD,2013B,2460752,Pass,76.54
DDD,2013B,2465876,Pass,78.05
DDD,2013B,2476998,Pass,57.01
DDD,2013B,2479086,Withdrawn,20.19
DDD,2013B,2480562,Withdrawn,0.0
DDD,2013B,2498388,Pass,65.43
DDD,2013B,2499307,Fail,46.77
DDD,2013B,2501479,Fail,55.27
DDD,2013B,2501768,Pass,72.08
DDD,2013B,2502504,Pass,58.84
DDD,2013B,2502707,Withdrawn,26.43
DDD,2013B,2505501,Pass,43.85
DDD,2013B,2508785,Fail,50.56
DDD,2013B,2513245,Pass,47.91
DDD,2013B,2517826,Withdrawn,0.0
DDD,2013B,2518617,Fail,28.21
DDD,2013B,2523146,Withdrawn,34.48
DDD,2013B,2526483,Fail,0.0
DDD,2013B,2531298,Fail,17.46
DDD,2013B,2532322,Pass,65.52
DDD,2013B,2535493,Withdrawn,0.0
DDD,2013B,2536214,Fail,7.14
DDD,2013B,2537695,Distinction,56.07
DDD,2013B,2540922,Pass,63.02
DDD,2013B,2543267,Fail,10.31
DDD,2013B,2543600,Pass,71.07
DDD,2013B,2545113,Withdrawn,32.12
DDD,2013B,2546792,Withdrawn,0.0
DDD,2013B,2547321,Pass,73.35
DDD,2013B,2547402,Pass,68.05
DDD,2013B,2549875,Pass,81.34
DDD,2013B,2549939,Pass,82.98
DDD,2013B,2554973,Withdrawn,17.31
DDD,2013B,2571497,Pass,70.36
DDD,2013B,2581822,Withdrawn,30.39
DDD,2013B,2585285,Pass,72.38
DDD,2013B,2586026,Fail,0.4
DDD,2013B,2594888,Pass,83.46
DDD,2013B,2602486,Pass,74.24
DDD,2013B,2604660,Withdrawn,9.66
DDD,2013B,2604698,Withdrawn,1.46
DDD,2013B,2607945,Withdrawn,0.94
DDD,2013B,2611779,Fail,49.64
DDD,2013B,2614272,Withdrawn,0.0
DDD,2013B,2615892,Pass,86.81
DDD,2013B,2621590,Fail,15.09
DDD,2013B,2624569,Withdrawn,23.29
DDD,2013B,2624720,Fail,42.74
DDD,2013B,2626179,Pass,57.81
DDD,2013B,2628025,Fail,8.29
DDD,2013B,2629511,Withdrawn,0.0
DDD,2013B,2632491,Fail,13.74
DDD,2013B,2633235,Pass,80.08
DDD,2013B,2636225,Pass,81.26
DDD,2013B,2636885,Withdrawn,15.71
DDD,2013B,2639451,Distinction,96.11
DDD,2013B,2640063,Fail,4.09
DDD,2013B,2640992,Fail,41.62
DDD,2013B,2642830,Pass,41.98
DDD,2013B,2643034,Withdrawn,0.0
DDD,2013B,2643777,Fail,33.11
DDD,2013B,2647226,Pass,72.83
DDD,2013B,2648271,Withdrawn,0.0
DDD,2013B,2652066,Withdrawn,0.0
DDD,2013B,2655683,Fail,46.2
DDD,2013B,2656282,Withdrawn,9.19
DDD,2013B,2659756,Fail,4.97
DDD,2013B,2661870,Pass,42.58
DDD,2013B,2665767,Withdrawn,1.74
DDD,2013B,2666577,Pass,76.08
DDD,2013B,2667605,Withdrawn,0.0
DDD,2013B,2669206,Pass,43.56
DDD,2013B,2672686,Distinction,93.73
DDD,2013B,2677955,Pass,60.09
DDD,2013B,2678338,Fail,29.05
DDD,2013B,2683836,Pass,77.5
DDD,2013B,2685825,Fail,0.0
DDD,2013B,2686609,Withdrawn,0.4
DDD,2013B,2689536,Pass,48.21
DDD,2013B,2691780,Withdrawn,27.03
DDD,2013B,2692101,Withdrawn,18.19
DDD,2013B,2693243,Distinction,88.58
DDD,2013B,2694933,Pass,76.97
DDD,2013B,2697773,Fail,0.0
DDD,2013B,2707979,Fail,0.0
DDD,2013B,2710343,Fail,0.0
DDD,2013J,3733,Withdrawn,0.0
DDD,2013J,8462,Withdrawn,34.9
DDD,2013J,27417,Withdrawn,22.35
DDD,2013J,27935,Fail,44.98
DDD,2013J,28046,Fail,49.9
DDD,2013J,29411,Pass,75.65
DDD,2013J,30549,Fail,3.5
DDD,2013J,31173,Fail,50.12
DDD,2013J,31269,Withdrawn,0.0
DDD,2013J,33387,Withdrawn,23.35
DDD,2013J,33681,Withdrawn,29.55
DDD,2013J,33897,Withdrawn,5.0
DDD,2013J,33930,Pass,67.98
DDD,2013J,34087,Withdrawn,33.7
DDD,2013J,34653,Fail,24.1
DDD,2013J,35859,Fail,0.0
DDD,2013J,39411,Fail,7.0
DDD,2013J,39427,Withdrawn,8.4
DDD,2013J,40184,Distinction,93.0
DDD,2013J,40419,Pass,70.73
DDD,2013J,40563,Pass,71.67
DDD,2013J,42818,Fail,3.9
DDD,2013J,46633,Withdrawn,0.0
DDD,2013J,47063,Withdrawn,30.07
DDD,2013J,48152,Pass,41.38
DDD,2013J,49530,Withdrawn,0.0
DDD,2013J,50610,Fail,34.7
DDD,2013J,51163,Pass,67.07
DDD,2013J,52494,Withdrawn,0.0
DDD,2013J,57227,Pass,64.25
DDD,2013J,57818,Pass,93.55
DDD,2013J,59275,Fail,30.35
DDD,2013J,59370,Pass,62.35
DDD,2013J,63566,Fail,65.83
DDD,2013J,63856,Pass,52.92
DDD,2013J,66047,Withdrawn,4.3
DDD,2013J,66577,Fail,33.25
DDD,2013J,67471,Pass,71.15
DDD,2013J,67505,Fail,39.53
DDD,2013J,68011,Withdrawn,18.35
DDD,2013J,68376,Pass,52.45
DDD,2013J,69489,Withdrawn,0.0
DDD,2013J,71209,Pass,56.1
DDD,2013J,74130,Withdrawn,0.0
DDD,2013J,74502,Pass,50.58
DDD,2013J,77241,Withdrawn,16.23
DDD,2013J,78170,Fail,70.9
DDD,2013J,80329,Withdrawn,13.95
DDD,2013J,80868,Pass,76.47
DDD,2013J,82088,Fail,32.1
DDD,2013J,83588,Fail,40.58
DDD,2013J,84605,Withdrawn,35.1
DDD,2013J,85325,Withdrawn,5.9
DDD,2013J,89188,Pass,61.73
DDD,2013J,89727,Fail,45.32
DDD,2013J,90979,Fail,28.85
DDD,2013J,91354,Withdrawn,16.82
DDD,2013J,92166,Withdrawn,0.0
DDD,2013J,92312,Fail,0.0
DDD,2013J,92391,Fail,37.93
DDD,2013J,102850,Pass,77.55
DDD,2013J,103800,Pass,53.4
DDD,2013J,104643,Pass,73.55
DDD,2013J,104772,Withdrawn,13.7
DDD,2013J,105523,Pass,45.15
DDD,2013J,108275,Withdrawn,0.0
DDD,2013J,108789,Fail,2.7
DDD,2013J,111360,Fail,22.25
DDD,2013J,111548,Withdrawn,13.05
DDD,2013J,111926,Fail,32.15
DDD,2013J,114558,Pass,55.95
DDD,2013J,118887,Withdrawn,0.0
DDD,2013J,120999,Pass,68.02
DDD,2013J,122739,Fail,29.4
DDD,2013J,123497,Fail,16.88
DDD,2013J,123598,Distinction,66.48
DDD,2013J,123957,Withdrawn,25.15
DDD,2013J,124006,Pass,52.07
DDD,2013J,124387,Withdrawn,0.0
DDD,2013J,126394,Pass,85.45
DDD,2013J,126812,Pass,49.3
DDD,2013J,127988,Pass,41.05
DDD,2013J,128656,Pass,42.65
DDD,2013J,128965,Pass,54.8
DDD,2013J,130467,Pass,66.6
DDD,2013J,130671,Pass,43.62
DDD,2013J,130837,Fail,0.0
DDD,2013J,131222,Pass,72.77
DDD,2013J,132401,Fail,52.88
DDD,2013J,135385,Pass,52.55
DDD,2013J,138709,Withdrawn,0.0
DDD,2013J,138715,Withdrawn,30.1
DDD,2013J,139843,Fail,5.0
DDD,2013J,140807,Pass,73.78
DDD,2013J,141301,Withdrawn,8.4
DDD,2013J,142998,Withdrawn,0.0
DDD,2013J,144895,Pass,81.6
DDD,2013J,146485,Fail,64.58
DDD,2013J,146666,Fail,41.18
DDD,2013J,148008,Fail,34.32
DDD,2013J,148515,Fail,0.0
DDD,2013J,156783,Pass,69.5
DDD,2013J,157310,Pass,60.2
DDD,2013J,158611,Pass,47.83
DDD,2013J,160178,Withdrawn,0.0
DDD,2013J,162337,Fail,6.5
DDD,2013J,164935,Pass,71.55
DDD,2013J,165178,Withdrawn,5.9
DDD,2013J,169079,Distinction,93.97
DDD,2013J,169700,Fail,0.0
DDD,2013J,172965,Withdrawn,0.0
DDD,2013J,173004,Fail,64.83
DDD,2013J,173370,Pass,62.9
DDD,2013J,177354,Pass,88.78
DDD,2013J,178020,Pass,46.27
DDD,2013J,179718,Fail,28.92
DDD,2013J,179904,Fail,25.3
DDD,2013J,180651,Pass,86.88
DDD,2013J,184025,Fail,0.0
DDD,2013J,185024,Withdrawn,0.0
DDD,2013J,185127,Pass,59.6
DDD,2013J,188875,Fail,5.8
DDD,2013J,189624,Pass,68.5
DDD,2013J,191445,Fail,49.47
DDD,2013J,198953,Withdrawn,0.0
DDD,2013J,202489,Withdrawn,4.5
DDD,2013J,203066,Pass,66.12
DDD,2013J,204182,Pass,49.65
DDD,2013J,204505,Pass,60.88
DDD,2013J,205417,Withdrawn,0.0
DDD,2013J,205442,Pass,87.5
DDD,2013J,227020,Fail,65.2
DDD,2013J,227167,Withdrawn,0.0
DDD,2013J,227491,Withdrawn,0.0
DDD,2013J,228695,Withdrawn,26.05
DDD,2013J,228888,Pass,44.52
DDD,2013J,230510,Fail,11.82
DDD,2013J,231572,Pass,50.2
DDD,2013J,232078,Withdrawn,12.4
DDD,2013J,234406,Pass,70.28
DDD,2013J,234827,Withdrawn,0.0
DDD,2013J,235777,Withdrawn,11.07
DDD,2013J,236150,Withdrawn,0.0
DDD,2013J,236857,Pass,72.92
DDD,2013J,236953,Pass,78.95
DDD,2013J,237418,Withdrawn,0.0
DDD,2013J,237506,Fail,0.0
DDD,2013J,237602,Pass,86.78
DDD,2013J,237808,Fail,12.78
DDD,2013J,238800,Fail,27.43
DDD,2013J,238983,Pass,80.27
DDD,2013J,240641,Pass,67.0
DDD,2013J,242472,Fail,42.55
DDD,2013J,243372,Pass,60.97
DDD,2013J,244738,Pass,85.43
DDD,2013J,245653,Fail,8.8
DDD,2013J,245946,Pass,0.0
DDD,2013J,248252,Withdrawn,2.3
DDD,2013J,248695,Fail,44.17
DDD,2013J,248961,Pass,73.4
DDD,2013J,249704,Withdrawn,15.2
DDD,2013J,250163,Pass,80.8
DDD,2013J,250456,Withdrawn,0.0
DDD,2013J,250644,Withdrawn,16.5
DDD,2013J,253579,Withdrawn,20.48
DDD,2013J,255622,Fail,0.0
DDD,2013J,257167,Pass,69.78
DDD,2013J,257359,Withdrawn,0.0
DDD,2013J,258010,Pass,40.9
DDD,2013J,258042,Pass,90.12
DDD,2013J,259060,Pass,76.28
DDD,2013J,259641,Pass,79.3
DDD,2013J,259951,Pass,43.17
DDD,2013J,261495,Withdrawn,34.65
DDD,2013J,263524,Fail,28.0
DDD,2013J,266286,Pass,59.6
DDD,2013J,266558,Pass,49.23
DDD,2013J,267871,Pass,58.9
DDD,2013J,268817,Withdrawn,17.1
DDD,2013J,269065,Withdrawn,3.1
DDD,2013J,270393,Pass,84.03
DDD,2013J,270493,Fail,25.77
DDD,2013J,271206,Fail,14.35
DDD,2013J,271526,Pass,51.77
DDD,2013J,273106,Fail,47.45
DDD,2013J,274712,Fail,42.23
DDD,2013J,274964,Fail,17.3
DDD,2013J,275232,Pass,70.23
DDD,2013J,276857,Pass,49.03
DDD,2013J,277412,Fail,49.77
DDD,2013J,277596,Pass,62.3
DDD,2013J,277729,Fail,29.8
DDD,2013J,279868,Pass,40.95
DDD,2013J,279883,Withdrawn,0.0
DDD,2013J,280541,Withdrawn,6.4
DDD,2013J,281656,Withdrawn,0.0
DDD,2013J,282317,Pass,88.2
DDD,2013J,283401,Withdrawn,0.0
DDD,2013J,283535,Withdrawn,19.17
DDD,2013J,284540,Withdrawn,0.0
DDD,2013J,285085,Withdrawn,6.65
DDD,2013J,285557,Pass,55.12
DDD,2013J,286449,Withdrawn,5.5
DDD,2013J,286842,Pass,66.5
DDD,2013J,287783,Distinction,90.47
DDD,2013J,289009,Pass,54.75
DDD,2013J,289529,Withdrawn,0.0
DDD,2013J,290371,Withdrawn,3.6
DDD,2013J,292694,Fail,70.38
DDD,2013J,293853,Pass,60.2
DDD,2013J,294364,Fail,77.65
DDD,2013J,296813,Withdrawn,0.0
DDD,2013J,296849,Withdrawn,0.0
DDD,2013J,297382,Withdrawn,0.0
DDD,2013J,298402,Pass,76.03
DDD,2013J,298911,Withdrawn,0.0
DDD,2013J,299473,Fail,43.05
DDD,2013J,303582,Pass,51.85
DDD,2013J,305535,Pass,66.88
DDD,2013J,305702,Withdrawn,21.23
DDD,2013J,307932,Fail,1.9
DDD,2013J,308231,Fail,12.18
DDD,2013J,308707,Withdrawn,22.48
DDD,2013J,308982,Withdrawn,0.0
DDD,2013J,309258,Withdrawn,0.0
DDD,2013J,311117,Withdrawn,0.0
DDD,2013J,311474,Withdrawn,8.28
DDD,2013J,311877,Withdrawn,25.2
DDD,2013J,314123,Withdrawn,0.0
DDD,2013J,314219,Withdrawn,0.0
DDD,2013J,314956,Pass,84.53
DDD,2013J,315082,Fail,0.0
DDD,2013J,315388,Withdrawn,6.2
DDD,2013J,315517,Withdrawn,0.0
DDD,2013J,315625,Pass,66.2
DDD,2013J,315730,Pass,80.33
DDD,2013J,315909,Fail,41.0
DDD,2013J,317096,Pass,41.2
DDD,2013J,318574,Withdrawn,0.0
DDD,2013J,318794,Pass,70.7
DDD,2013J,318977,Fail,5.8
DDD,2013J,319479,Withdrawn,0.0
DDD,2013J,320963,Pass,50.38
DDD,2013J,325497,Fail,54.25
DDD,2013J,328173,Withdrawn,32.15
DDD,2013J,331315,Pass,70.15
DDD,2013J,331404,Pass,87.95
DDD,2013J,332309,Pass,53.25
DDD,2013J,332436,Pass,88.35
DDD,2013J,332726,Fail,47.42
DDD,2013J,333155,Fail,0.0
DDD,2013J,334255,Pass,45.52
DDD,2013J,334257,Pass,65.08
DDD,2013J,335018,Withdrawn,36.85
DDD,2013J,335405,Distinction,86.53
DDD,2013J,335910,Withdrawn,0.0
DDD,2013J,336037,Pass,84.33
DDD,2013J,337314,Withdrawn,0.0
DDD,2013J,338034,Fail,69.25
DDD,2013J,339739,Fail,70.25
DDD,2013J,339924,Fail,16.0
DDD,2013J,341854,Fail,54.5
DDD,2013J,341855,Withdrawn,27.93
DDD,2013J,342100,Pass,66.93
DDD,2013J,342176,Withdrawn,0.0
DDD,2013J,342387,Fail,68.4
DDD,2013J,342483,Withdrawn,31.65
DDD,2013J,342697,Withdrawn,4.6
DDD,2013J,342949,Fail,54.1
DDD,2013J,343238,Pass,45.48
DDD,2013J,343781,Distinction,87.9
DDD,2013J,343911,Fail,61.85
DDD,2013J,344474,Fail,24.65
DDD,2013J,346333,Pass,81.73
DDD,2013J,348050,Pass,87.78
DDD,2013J,348547,Withdrawn,18.02
DDD,2013J,349182,Fail,0.0
DDD,2013J,349710,Withdrawn,7.1
DDD,2013J,350164,Withdrawn,0.0
DDD,2013J,350644,Fail,30.3
DDD,2013J,350929,Distinction,82.97
DDD,2013J,350949,Withdrawn,30.27
DDD,2013J,352051,Pass,67.65
DDD,2013J,352641,Withdrawn,0.0
DDD,2013J,352771,Pass,81.9
DDD,2013J,355510,Pass,89.72
DDD,2013J,356274,Fail,0.0
DDD,2013J,358504,Pass,89.38
DDD,2013J,359855,Withdrawn,60.08
DDD,2013J,359943,Pass,77.67
DDD,2013J,361243,Pass,70.15
DDD,2013J,361282,Fail,29.1
DDD,2013J,361889,Withdrawn,16.23
DDD,2013J,362647,Fail,6.5
DDD,2013J,363990,Fail,2.9
DDD,2013J,364239,Pass,80.6
DDD,2013J,364547,Pass,79.78
DDD,2013J,364770,Pass,42.4
DDD,2013J,365239,Withdrawn,0.0
DDD,2013J,365893,Withdrawn,11.62
DDD,2013J,365939,Fail,0.0
DDD,2013J,366267,Withdrawn,12.68
DDD,2013J,366449,Pass,81.27
DDD,2013J,366535,Withdrawn,0.0
DDD,2013J,366987,Pass,59.6
DDD,2013J,367045,Withdrawn,0.0
DDD,2013J,368106,Fail,9.5
DDD,2013J,368436,Pass,68.83
DDD,2013J,369319,Pass,47.85
DDD,2013J,370294,Fail,20.88
DDD,2013J,370336,Withdrawn,0.0
DDD,2013J,370367,Withdrawn,37.48
DDD,2013J,370920,Withdrawn,0.0
DDD,2013J,371362,Withdrawn,0.0
DDD,2013J,371679,Withdrawn,7.55
DDD,2013J,373237,Fail,42.95
DDD,2013J,373280,Withdrawn,47.23
DDD,2013J,374636,Pass,76.48
DDD,2013J,376067,Withdrawn,0.0
DDD,2013J,378825,Pass,54.35
DDD,2013J,379023,Fail,44.9
DDD,2013J,379124,Pass,49.65
DDD,2013J,380138,Fail,14.5
DDD,2013J,380239,Pass,80.58
DDD,2013J,380253,Pass,73.88
DDD,2013J,380429,Pass,89.15
DDD,2013J,380662,Pass,64.23
DDD,2013J,381539,Withdrawn,24.83
DDD,2013J,382378,Pass,62.67
DDD,2013J,382742,Fail,21.85
DDD,2013J,382879,Fail,0.0
DDD,2013J,383694,Pass,85.85
DDD,2013J,383785,Withdrawn,4.2
DDD,2013J,383978,Pass,50.08
DDD,2013J,384153,Withdrawn,25.0
DDD,2013J,384999,Withdrawn,44.17
DDD,2013J,385218,Fail,37.58
DDD,2013J,385495,Withdrawn,18.75
DDD,2013J,385937,Pass,88.65
DDD,2013J,386912,Withdrawn,0.0
DDD,2013J,387359,Withdrawn,30.55
DDD,2013J,387453,Withdrawn,0.0
DDD,2013J,388947,Pass,91.28
DDD,2013J,389025,Fail,44.15
DDD,2013J,389362,Fail,40.15
DDD,2013J,389639,Pass,86.07
DDD,2013J,390029,Pass,48.35
DDD,2013J,390556,Withdrawn,59.85
DDD,2013J,390690,Pass,74.08
DDD,2013J,391537,Pass,42.92
DDD,2013J,391578,Fail,32.72
DDD,2013J,391638,Withdrawn,0.0
DDD,2013J,392626,Fail,46.35
DDD,2013J,392664,Pass,54.23
DDD,2013J,392713,Fail,0.0
DDD,2013J,392890,Pass,78.05
DDD,2013J,394076,Withdrawn,7.0
DDD,2013J,394384,Fail,5.8
DDD,2013J,394951,Withdrawn,26.8
DDD,2013J,396028,Fail,0.0
DDD,2013J,396210,Pass,68.45
DDD,2013J,396292,Pass,75.48
DDD,2013J,396668,Pass,65.18
DDD,2013J,398529,Withdrawn,12.75
DDD,2013J,399203,Withdrawn,1.7
DDD,2013J,399453,Pass,55.98
DDD,2013J,399794,Fail,36.62
DDD,2013J,399843,Fail,4.9
DDD,2013J,399863,Withdrawn,0.0
DDD,2013J,399935,Fail,11.43
DDD,2013J,400942,Withdrawn,38.05
DDD,2013J,401947,Withdrawn,16.62
DDD,2013J,402210,Pass,43.6
DDD,2013J,402433,Fail,30.77
DDD,2013J,403052,Fail,24.98
DDD,2013J,405336,Fail,0.0
DDD,2013J,405784,Withdrawn,13.93
DDD,2013J,406224,Pass,57.65
DDD,2013J,406498,Pass,49.73
DDD,2013J,407374,Distinction,90.32
DDD,2013J,408061,Fail,60.85
DDD,2013J,408239,Pass,78.9
DDD,2013J,408817,Fail,47.6
DDD,2013J,409056,Withdrawn,18.18
DDD,2013J,409105,Fail,0.0
DDD,2013J,409794,Withdrawn,0.0
DDD,2013J,409880,Pass,46.27
DDD,2013J,409953,Pass,67.65
DDD,2013J,410084,Fail,9.55
DDD,2013J,410767,Withdrawn,34.65
DDD,2013J,411707,Pass,62.35
DDD,2013J,411730,Withdrawn,0.0
DDD,2013J,412175,Withdrawn,25.5
DDD,2013J,412618,Distinction,86.3
DDD,2013J,414077,Withdrawn,0.0
DDD,2013J,414247,Fail,70.38
DDD,2013J,415151,Withdrawn,2.6
DDD,2013J,415187,Withdrawn,3.2
DDD,2013J,416243,Pass,46.05
DDD,2013J,416500,Fail,47.13
DDD,2013J,418159,Withdrawn,39.17
DDD,2013J,418397,Pass,84.62
DDD,2013J,419192,Distinction,61.77
DDD,2013J,419517,Distinction,84.4
DDD,2013J,419822,Withdrawn,0.0
DDD,2013J,420650,Withdrawn,0.0
DDD,2013J,420745,Withdrawn,0.0
DDD,2013J,421301,Withdrawn,4.0
DDD,2013J,422276,Pass,58.77
DDD,2013J,422534,Fail,65.1
DDD,2013J,423147,Pass,44.9
DDD,2013J,423474,Withdrawn,0.0
DDD,2013J,423876,Fail,6.7
DDD,2013J,425543,Withdrawn,24.77
DDD,2013J,426059,Pass,63.45
DDD,2013J,426097,Withdrawn,0.0
DDD,2013J,426887,Distinction,84.4
DDD,2013J,427248,Withdrawn,0.0
DDD,2013J,427344,Fail,37.77
DDD,2013J,428321,Fail,2.4
DDD,2013J,429212,Pass,46.62
DDD,2013J,429854,Pass,56.88
DDD,2013J,430356,Pass,65.25
DDD,2013J,431005,Pass,36.9
DDD,2013J,432624,Withdrawn,38.88
DDD,2013J,432862,Fail,56.5
DDD,2013J,432968,Withdrawn,33.67
DDD,2013J,433508,Pass,41.78
DDD,2013J,433748,Pass,75.48
DDD,2013J,434159,Fail,33.85
DDD,2013J,435587,Pass,93.45
DDD,2013J,437923,Pass,42.05
DDD,2013J,438290,Withdrawn,30.73
DDD,2013J,438751,Pass,89.15
DDD,2013J,439568,Distinction,91.42
DDD,2013J,439713,Fail,47.53
DDD,2013J,439855,Pass,86.7
DDD,2013J,440003,Pass,46.55
